District,Zone,Geographical Region,Development Region,Constituency,CandidateName,Gender,Age,PartyName
Kapilbastu,Lumbini,Terai,Western,2,मधुसुदन शरण चौधरी,पु,43,तराई–मधेश लोकतान्त्रिक पार्टी 
Kapilbastu,Lumbini,Terai,Western,2,निसार अहमद खाँ,पु,46,संघीय सद्भावना पार्टी 
Kapilbastu,Lumbini,Terai,Western,2,अजिजुर रहिमान शेष,पु,40,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Kapilbastu,Lumbini,Terai,Western,2,काशीराम  यादव,पु,39,मधेश तराई फोरम  
Kapilbastu,Lumbini,Terai,Western,2,तौफिक  मुसलमान,पु,34,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,अतहर कमाल मुसलमान,पु,43,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,विक्रम  पाठक,पु,73,नेपाल जनता पार्टी 
Kapilbastu,Lumbini,Terai,Western,2,हरिराम  कुर्मी,पु,40,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,2,इदरीस मोहम्मद मुसलमान,पु,39,राष्ट्रिय जनता दल नेपाल 
Kapilbastu,Lumbini,Terai,Western,2,अनवारुल हक  मुसलमान (धोवी),पु,67,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,मोहम्मद इमरान  खाँ,पु,34,तराई मधेश सदभावना पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,2,बाल मुकुन्द चौधरी,पु,52,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,रामवृक्ष  अहिर,पु,49,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,कृष्‍ण बहादुर कलवार,पु,40,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,गणेश कुमार गुप्‍ता,पु,33,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,वृज विलास सिंह कुर्मी,पु,43,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,असअद  कमाल,पु,43,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,संगिता  थारु,म,30,नेपाल सद्भावना पार्टी
Kapilbastu,Lumbini,Terai,Western,2,सुलोचना  पराजुली,म,32,राष्ट्रिय जनमोर्चा 
Kapilbastu,Lumbini,Terai,Western,2,विनोद कुमार गुप्‍ता तेली,पु,35,नेपाल परिवार दल 
Kapilbastu,Lumbini,Terai,Western,2,लेखराज  पोख्रेल (शर्मा),पु,50,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,नगेन्द्र प्रसाद रौतार थारु,पु,68,राष्ट्रिय जनमुक्ति पार्टी 
Kapilbastu,Lumbini,Terai,Western,2,राजेश  सिंह,पु,47,राष्ट्रिय प्रजातन्त्र पार्टी 
Kapilbastu,Lumbini,Terai,Western,2,मोलहु  पासी,पु,29,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,दान बाहादुर कुर्मी चौधरी,पु,55,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Kapilbastu,Lumbini,Terai,Western,2,पुरुषोत्तम  मल्लाह,पु,35,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,गोविन्द प्रसाद मिश्र,पु,42,नेपाल सद्भावना पार्टी (युनाइटेड)
Kapilbastu,Lumbini,Terai,Western,2,नवीन कुमार चौधरी,पु,38,राष्ट्रिय मधेश समाजवादी पार्टी 
Kapilbastu,Lumbini,Terai,Western,2,बुद्धिसागर  गिरी गोसई,पु,39,मधेशी जनअधिकार फोरम मधेश 
Kapilbastu,Lumbini,Terai,Western,2,जगदीश  पासी,पु,38,संयुक्त राष्ट्रवादी मोर्चा नेपाल 
Kapilbastu,Lumbini,Terai,Western,2,अर्जुन प्रसाद चौधरी,पु,39,नेपाल युवा किसान पार्टी 
Kapilbastu,Lumbini,Terai,Western,2,राम चन्द्र गडरिया पाल,पु,29,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,पर्शुराम  पन्थ,पु,43,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,2,अब्दुल रसिद खाँ,पु,48,दलित जनजाति पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,सन्तोष  हरिजन,पु,33,दलित जनजाति पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,चिदानन्द प्रसाद पाण्डेय,पु,26,जन प्रजातान्त्रिक पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,अनवर अली धुनिया,पु,60,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,श्री प्रकाश  पाण्डेय,पु,49,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,अनिरुद्ध प्रसाद उपाध्याय,पु,57,जनता पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,3,सुधाकर  पाण्डेय,पु,58,नेपाली काँग्रेस
Kapilbastu,Lumbini,Terai,Western,3,सराखत  खाँ,पु,50,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Kapilbastu,Lumbini,Terai,Western,3,केदार प्रसाद चौधरी,पु,66,"मधेशी जनअधिकार फोरम, नेपाल "
Kapilbastu,Lumbini,Terai,Western,3,राम आशिष पाण्डेय,पु,34,राष्ट्रिय प्रजातन्त्र पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,दिपेन्द्र कुमार चौधरी,पु,32,नेपाल युवा किसान पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,गोलहु प्रसाद पास्वान,पु,40,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,राम प्रकाश यादव,पु,43,"सङ्घीय समाजवादी पार्टी, नेपाल"
Kapilbastu,Lumbini,Terai,Western,3,वसिर मो. धुनिया,पु,36,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,हरम सरिफ मुसलमान,पु,61,तराई मधेश सदभावना पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,3,राम वृक्ष पासी,पु,29,संयुक्त राष्ट्रवादी मोर्चा नेपाल 
Kapilbastu,Lumbini,Terai,Western,3,प्रदिप कुमार अग्रहरी,पु,37,संघीय सद्भावना पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,धुव्र प्रसाद द्धिवेदी,पु,69,नेपाल परिवार दल 
Kapilbastu,Lumbini,Terai,Western,3,शुभावती  माली,म,46,राष्ट्रिय जनता दल नेपाल 
Kapilbastu,Lumbini,Terai,Western,3,विजया लक्ष्मी सिंह,म,48,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,3,तुलसरी  घर्तिनी,म,51,अखण्ड नेपाल पार्टी
Kapilbastu,Lumbini,Terai,Western,3,श्रीमती रमनी  सिंजापती,म,48,राष्ट्रिय जनमोर्चा 
Kapilbastu,Lumbini,Terai,Western,3,बाबुराम  खनाल,पु,49,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Kapilbastu,Lumbini,Terai,Western,3,समसुद्दोहा  खाँ पठान,पु,53,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,सन्तोष कुमार पाण्डेय,पु,31,मधेश तराई फोरम  
Kapilbastu,Lumbini,Terai,Western,3,सत्य नारायण त्रिपाठी,पु,60,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Kapilbastu,Lumbini,Terai,Western,3,सुरेश कुमार गिरी,पु,35,नेपाल जनता पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,बृजेश कुमार गुप्‍ता,पु,42,तराई–मधेश लोकतान्त्रिक पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,जैसराम  यादव,पु,43,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Kapilbastu,Lumbini,Terai,Western,3,कैलाश प्रसाद अग्रहरी,पु,34,राष्ट्रिय मधेश समाजवादी पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,विजय नन्द चौवे,पु,49,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,सहदेव  अहिर,पु,31,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,रामरक्षा  यादव,पु,35,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,3,गयादीन  कुर्मी,पु,40,सद्भावना पार्टी 
Kapilbastu,Lumbini,Terai,Western,3,मैयालाल  चमार,पु,61,नेपाल सद्भावना पार्टी
Kapilbastu,Lumbini,Terai,Western,4,विनोद कुमार सिंह,पु,38,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,रामवरण प्रसाद यादव,पु,61,नेपाल सद्भावना पार्टी
Kapilbastu,Lumbini,Terai,Western,4,जीत बहादुर बुढा,पु,51,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,ईश्‍वर दयाल मिश्र,पु,47,तराई–मधेश लोकतान्त्रिक पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,सरफराज अहमद खाँ,पु,29,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,जय बल्लभ भट्टराई,पु,44,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,मइत बहादुर सुनार,पु,73,राष्ट्रिय जनमोर्चा 
Kapilbastu,Lumbini,Terai,Western,4,धर्मेन्द्र कुमार शुक्ल,पु,27,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,निरपाले  थारु,पु,50,संयुक्त राष्ट्रवादी मोर्चा नेपाल 
Kapilbastu,Lumbini,Terai,Western,4,बासुदेव प्रसाद पासी,पु,65,नेपाल जनता पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,अनिरुद्र सिंह कुर्मी,पु,40,अखण्ड नेपाल पार्टी
Kapilbastu,Lumbini,Terai,Western,4,जुवेर  अली मुसलमान,पु,31,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,वंशराज  कोरी,पु,47,नेपाल परिवार दल 
Kapilbastu,Lumbini,Terai,Western,4,झिनकन  कुर्मी,पु,62,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,4,अरहीम  नाउ,पु,54,"सङ्घीय समाजवादी पार्टी, नेपाल"
Kapilbastu,Lumbini,Terai,Western,4,दुखहरण प्रसाद यादव,पु,60,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,पंचराम  चमार,पु,30,दलित जनजाति पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,केशरी प्रसाद जयसवाल,पु,43,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,रहमद  मिया,पु,58,शिवसेना नेपाल 
Kapilbastu,Lumbini,Terai,Western,4,मैराज  मुसलमान,पु,38,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,मुवारक अली धोवी,पु,35,राष्ट्रिय जनता दल नेपाल 
Kapilbastu,Lumbini,Terai,Western,4,शिव दत्त कुर्मी,पु,34,जनता पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,4,सुरेन्द्र राज आचार्य,पु,55,नेपाली काँग्रेस
Kapilbastu,Lumbini,Terai,Western,4,प्रेम नारायण मिश्र,पु,48,मधेश तराई फोरम  
Kapilbastu,Lumbini,Terai,Western,4,इनुस  धोवी,पु,44,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,शिव पुजन कुर्मी,पु,46,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,नेत्रराज  अधिकारी,पु,58,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Kapilbastu,Lumbini,Terai,Western,4,जित बहादुर रावत,पु,48,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,गौरव प्रताप शाह,पु,46,"मधेशी जनअधिकार फोरम, नेपाल "
Kapilbastu,Lumbini,Terai,Western,4,मोहम्मद तौफिक खाँ,पु,53,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Kapilbastu,Lumbini,Terai,Western,4,यारिफ अली खाँ,पु,28,राष्ट्रिय मधेश बहुजन समाजवादी पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,राम अधिन यादव,पु,36,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,मिना  विश्‍वकर्मा,म,41,जन प्रजातान्त्रिक पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,सन्तोषी  पाण्डेय,म,44,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Kapilbastu,Lumbini,Terai,Western,4,ममता  मिश्र,म,34,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,महेन्द्र पाल चौधरी थारु,पु,42,नेपाल सद्भावना पार्टी (युनाइटेड)
Kapilbastu,Lumbini,Terai,Western,4,फेकु  केवट,पु,50,मधेश समता पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,4,काली पद शर्मा,पु,52,संघीय सद्भावना पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,भरत  मल्ल ठकुरी,पु,51,नेपाल कम्युनिष्ट पार्टी
Kapilbastu,Lumbini,Terai,Western,4,राम लखन चौवे,पु,42,राष्ट्रिय प्रजातन्त्र पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,राम प्रसाद चौधरी,पु,43,थरुहट तराई पार्टी नेपाल  
Kapilbastu,Lumbini,Terai,Western,4,रविदत्त  मिश्र,पु,41,सद्भावना पार्टी 
Kapilbastu,Lumbini,Terai,Western,4,विनोद कुमार मिश्र,पु,34,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,कैलास प्रसाद अग्रहरी बनिया,पु,40,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,4,राम सिंह कुर्मी (चौधरी),पु,47,तराई मधेश सदभावना पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,5,रविन्द्र कुमार मिश्रा,पु,28,जन प्रजातान्त्रिक पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,सनाउल्ला  खाँ,पु,52,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,मोहम्मद  हुसेन,पु,55,नेपाल युवा किसान पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,लालता प्रसाद श्रीवास्तव,पु,44,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,देवेन्द्र दत्त शुक्ल,पु,50,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,इजहार  खान,पु,26,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,5,अभिषेश प्रताप शाह,पु,31,"मधेशी जनअधिकार फोरम, नेपाल "
Kapilbastu,Lumbini,Terai,Western,5,विरेन्द्र कुमार कोनडिया,पु,53,नेपाली काँग्रेस
Kapilbastu,Lumbini,Terai,Western,5,राम प्रकाश कुर्मी,पु,42,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Kapilbastu,Lumbini,Terai,Western,5,राम कुमार चौहान चाई,पु,49,नेपाल सद्भावना पार्टी
Kapilbastu,Lumbini,Terai,Western,5,केशवराज  कडेल,पु,42,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,शिव प्रसाद चौधरी कुर्मी,पु,33,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,राजाराम  नाउ,पु,66,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,जावेद आलम खाँ,पु,45,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Kapilbastu,Lumbini,Terai,Western,5,मंगल प्रसाद गुप्‍ता,पु,68,तराई–मधेश लोकतान्त्रिक पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,ओम नारायण चतुर्वेदी,पु,42,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Kapilbastu,Lumbini,Terai,Western,5,छन्द बहादुर के.सी.,पु,48,राष्ट्रिय जनमोर्चा 
Kapilbastu,Lumbini,Terai,Western,5,विष्‍णु कुमार कोलापुरी,पु,55,नेपाल जनता पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,गुरु प्रसाद रजौरिया,पु,68,राष्ट्रिय प्रजातन्त्र पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,मिर्जा अर्सद वेग,पु,41,सद्भावना पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,हफिजुल्ला  मुसलमान,पु,44,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,माहेताव आलम खाँ,पु,31,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,साजिद अली मुसलमान,पु,47,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,जगदीश प्रसाद चौधरी कुर्मी,पु,61,"सङ्घीय समाजवादी पार्टी, नेपाल"
Kapilbastu,Lumbini,Terai,Western,5,गौरी शंकर हरिजन,पु,37,दलित जनजाति पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,मनिराम  कोहार,पु,42,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,दिलशाद अहमद खाँ,पु,29,नेपाल कम्युनिष्ट पार्टी
Kapilbastu,Lumbini,Terai,Western,5,मोहमद  मुस्तफा,पु,52,राष्ट्रिय मधेश समाजवादी पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,अशोक प्रसाद धोवी,पु,42,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,सत्यभान  पाण्डेय,पु,41,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,राजेन्द्र कुमार श्रीवास्तव,पु,39,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,राम किशोर चौधरी (कुर्मी),पु,39,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,तौलेश्‍वर प्रसाद चौधरी कुर्मी,पु,40,राष्ट्रिय जनता दल नेपाल 
Kapilbastu,Lumbini,Terai,Western,5,रामनेवास  तेली,पु,42,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,सहदेव  कुर्मी चौधरी,पु,41,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,चन्द्र बहादुर अग्रेजा,पु,70,राष्ट्रिय जनमुक्ति पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,सन्तोष कुमार चौधरी,पु,30,तराई मधेश सदभावना पार्टी नेपाल 
Kapilbastu,Lumbini,Terai,Western,5,मुस्ताक अहमद खाँ,पु,61,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,इश्‍तियाज अहमद खाँ,पु,42,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,हरिचन्द्र प्रसाद कुर्मी,पु,36,नेपाल सद्भावना पार्टी (युनाइटेड)
Kapilbastu,Lumbini,Terai,Western,5,रेकम बहादुर थापा,पु,55,अखण्ड नेपाल पार्टी
Kapilbastu,Lumbini,Terai,Western,5,राधेश्‍याम  जयसवाल,पु,37,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,नाजमा  खातुन,म,54,संयुक्त राष्ट्रवादी मोर्चा नेपाल 
Kapilbastu,Lumbini,Terai,Western,5,रामपति  थरुनी,म,48,थरुहट तराई पार्टी नेपाल  
Kapilbastu,Lumbini,Terai,Western,5,मिना कुमारी परियार,म,44,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Kapilbastu,Lumbini,Terai,Western,5,सोनमती  पासी,म,60,संघीय सद्भावना पार्टी 
Kapilbastu,Lumbini,Terai,Western,5,शिवनाथ  अहिर,पु,42,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,शिवपति  कुर्मी,पु,42,स्वतन्त्र 
Kapilbastu,Lumbini,Terai,Western,5,बब्लु प्रसाद यादव,पु,39,नेपाल परिवार दल 
Mustang,Dhawalagiri,Mountain,Western,1,सुवर्ण कुमारी हिराचन,म,49,राष्ट्रिय प्रजातन्त्र पार्टी 
Mustang,Dhawalagiri,Mountain,Western,1,धोचिङ  गुरूङ,म,61,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Mustang,Dhawalagiri,Mountain,Western,1,ङुटुक  गुरूङ,पु,49,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Mustang,Dhawalagiri,Mountain,Western,1,प्रेम प्रसाद तुलाचन,पु,52,स्वतन्त्र 
Mustang,Dhawalagiri,Mountain,Western,1,चन्द्रमोहन  गौचन,पु,46,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Mustang,Dhawalagiri,Mountain,Western,1,रोमी  गौचन थकाली,पु,53,नेपाली काँग्रेस
Mustang,Dhawalagiri,Mountain,Western,1,हिरामणी  सुवेदी,पु,35,राष्ट्रिय जनमोर्चा 
Myagdi,Dhawalagiri,Hill,Western,1,लालकुमारी  दमिनी (परियार),म,40,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Myagdi,Dhawalagiri,Hill,Western,1,राम बहादु शाही,पु,56,स्वतन्त्र 
Myagdi,Dhawalagiri,Hill,Western,1,छेम बहादुर बि.क.,पु,40,राष्ट्रिय जनमोर्चा 
Myagdi,Dhawalagiri,Hill,Western,1,इन्द्रध्वज  बरुवाल,पु,38,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Myagdi,Dhawalagiri,Hill,Western,1,दिल बहादुर श्रीपाली (दिलिप),पु,30,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Myagdi,Dhawalagiri,Hill,Western,1,योगेन्द्र बहादुर बानिया,पु,55,स्वतन्त्र 
Myagdi,Dhawalagiri,Hill,Western,1,खम बहादुर गर्वुजा (खमविर),पु,48,नेपाली काँग्रेस
Myagdi,Dhawalagiri,Hill,Western,1,गौरीशंकर  चौधरी,पु,35,नेपाल परिवार दल 
Myagdi,Dhawalagiri,Hill,Western,1,लोकेन्द्र  विष्ट मगर,पु,48,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Myagdi,Dhawalagiri,Hill,Western,1,डम्मर बहादुर बानिया,पु,60,अखण्ड नेपाल पार्टी
Myagdi,Dhawalagiri,Hill,Western,1,यामकुमार  किसान,पु,30,"सङ्घीय समाजवादी पार्टी, नेपाल"
Myagdi,Dhawalagiri,Hill,Western,1,टंक प्रसाद पुन,पु,46,राष्ट्रिय जनमुक्ति पार्टी 
Myagdi,Dhawalagiri,Hill,Western,1,नबराज  शर्मा,पु,44,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Myagdi,Dhawalagiri,Hill,Western,1,भिम प्रसाद गौचन,पु,72,राष्ट्रिय प्रजातन्त्र पार्टी 
Myagdi,Dhawalagiri,Hill,Western,1,ताजमा  बेगम,म,35,सद्भावना पार्टी 
Baglung,Dhawalagiri,Hill,Western,1,नानी मायाँ पुन,म,44,राष्ट्रिय जनमुक्ति पार्टी 
Baglung,Dhawalagiri,Hill,Western,1,गंगा  चापागाई पौडेल,म,35,नेपाल परिवार दल 
Baglung,Dhawalagiri,Hill,Western,1,शिव कला थापा,म,42,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Baglung,Dhawalagiri,Hill,Western,1,कृष्ण बहादुर के.सी.,पु,40,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Baglung,Dhawalagiri,Hill,Western,1,हिरा बहादुर खत्री,पु,38,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Baglung,Dhawalagiri,Hill,Western,1,ईन्द्र राज पन्थ,पु,62,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Baglung,Dhawalagiri,Hill,Western,1,याम बहादुर घर्ती मगर,पु,36,"सङ्घीय समाजवादी पार्टी, नेपाल"
Baglung,Dhawalagiri,Hill,Western,1,बद्रि बहादुर के.सी.,पु,54,अखण्ड नेपाल पार्टी
Baglung,Dhawalagiri,Hill,Western,1,हरी बहादुर खड्का,पु,50,नेपाली काँग्रेस
Baglung,Dhawalagiri,Hill,Western,1,कृष्ण राज शर्मा,पु,50,स्वतन्त्र 
Baglung,Dhawalagiri,Hill,Western,1,तिर्थ सिंह थापा क्षेत्री,पु,61,राष्ट्रिय जनमोर्चा 
Baglung,Dhawalagiri,Hill,Western,1,टिका राम सापकोटा,पु,77,राष्ट्रिय प्रजातन्त्र पार्टी 
Baglung,Dhawalagiri,Hill,Western,2,लिल बहादुर थापा मगर,पु,46,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Baglung,Dhawalagiri,Hill,Western,2,दल बहादुर खड्का,पु,64,"सङ्घीय समाजवादी पार्टी, नेपाल"
Baglung,Dhawalagiri,Hill,Western,2,ओम बहादुर श्रीस मगर,पु,34,राष्ट्रिय जनमुक्ति पार्टी 
Baglung,Dhawalagiri,Hill,Western,2,प्रकाश शर्मा पौडेल,पु,55,नेपाली काँग्रेस
Baglung,Dhawalagiri,Hill,Western,2,निल प्रसाद आचार्य,पु,43,नेपाल परिवार दल 
Baglung,Dhawalagiri,Hill,Western,2,कृष्ण बहादुर शाही,पु,45,अखण्ड नेपाल पार्टी
Baglung,Dhawalagiri,Hill,Western,2,नारायण प्रसाद शर्मा,पु,58,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Baglung,Dhawalagiri,Hill,Western,2,ललित बहादुर खत्री क्षेत्री,पु,66,राष्ट्रिय प्रजातन्त्र पार्टी 
Baglung,Dhawalagiri,Hill,Western,2,राजेन्द्र  ढुँगाना,पु,37,राष्ट्रिय जनमोर्चा 
Baglung,Dhawalagiri,Hill,Western,2,लछी राम थापा,पु,56,नेपाल मजदुर किसान पार्टी 
Baglung,Dhawalagiri,Hill,Western,2,लोक विर दमै,पु,63,नेपाल जनता पार्टी 
Baglung,Dhawalagiri,Hill,Western,2,सूर्य प्रसाद पाठक,पु,38,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Baglung,Dhawalagiri,Hill,Western,2,इन्द्र राज शर्मा,पु,62,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Baglung,Dhawalagiri,Hill,Western,3,तुल्सीराम  अर्याल,पु,48,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Baglung,Dhawalagiri,Hill,Western,3,हिमाल  पुन,पु,34,"सङ्घीय समाजवादी पार्टी, नेपाल"
Baglung,Dhawalagiri,Hill,Western,3,जित बहादुर कुँवर,पु,77,राष्ट्रिय प्रजातन्त्र पार्टी 
Baglung,Dhawalagiri,Hill,Western,3,कलाधर  शर्मा,पु,44,नेपाल परिवार दल 
Baglung,Dhawalagiri,Hill,Western,3,बिर बहादुर खत्री,पु,63,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Baglung,Dhawalagiri,Hill,Western,3,धर्म बहादुर कुँवर,पु,60,राष्ट्रिय जनमोर्चा 
Baglung,Dhawalagiri,Hill,Western,3,शान्ति कुमारी अधिकारी जिसी,म,41,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Baglung,Dhawalagiri,Hill,Western,3,कृष्ण कुमारी घर्ति मगर,म,46,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Baglung,Dhawalagiri,Hill,Western,3,चित्र बहादुर अर्गेजा,पु,50,राष्ट्रिय जनमुक्ति पार्टी 
Baglung,Dhawalagiri,Hill,Western,3,ज्ञान कुमारी छन्त्याल,म,56,नेपाली काँग्रेस
Parbat,Dhawalagiri,Hill,Western,1,याम बहादुर मल्ल,पु,33,स्वतन्त्र 
Parbat,Dhawalagiri,Hill,Western,1,अर्जुन प्रसाद जोशी,पु,57,नेपाली काँग्रेस
Parbat,Dhawalagiri,Hill,Western,1,भुवन  रिजाल,पु,37,"सङ्घीय समाजवादी पार्टी, नेपाल"
