,historical_date,year,codingstart,Indicator,Code index,Indices,Index,Value
9465,2000-01-01,2000,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8840855956
9466,2000-01-01,2000,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7904664874
9467,2001-01-01,2001,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8346256579
9468,2001-01-01,2001,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8832617402
9469,2001-01-01,2001,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7859895229
9470,2002-01-01,2002,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8346256579
9471,2002-01-01,2002,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8832617402
9472,2002-01-01,2002,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7859895229
9473,2003-01-01,2003,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8306108551
9474,2003-01-01,2003,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8870782852
9475,2003-01-01,2003,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7741434574
9476,2004-01-01,2004,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8306108551
9477,2004-01-01,2004,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8870782852
9478,2004-01-01,2004,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7741434574
9479,2005-01-01,2005,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8306108551
9480,2005-01-01,2005,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8870782852
9481,2005-01-01,2005,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7741434574
9482,2006-01-01,2006,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.833314566
9483,2006-01-01,2006,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8813837171
9484,2006-01-01,2006,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7852454185
9485,2007-01-01,2007,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8673811249
9486,2007-01-01,2007,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.9144940972
9487,2007-01-01,2007,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.8202681541
9488,2008-01-01,2008,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8499787629
9489,2008-01-01,2008,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8974431753
9490,2008-01-01,2008,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.8025143147
9491,2009-01-01,2009,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8499787629
9492,2009-01-01,2009,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8974431753
9493,2009-01-01,2009,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.8025143147
9494,2010-01-01,2010,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.8070193611
9495,2010-01-01,2010,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.859295547
9496,2010-01-01,2010,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7547431588
9497,2011-01-01,2011,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.7816959601
9498,2011-01-01,2011,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8323177695
9499,2011-01-01,2011,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7310741544
9500,2012-01-01,2012,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.7774478847
9501,2012-01-01,2012,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8279857039
9502,2012-01-01,2012,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7269100547
9503,2013-01-01,2013,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.7424254491
9504,2013-01-01,2013,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8032939434
9505,2013-01-01,2013,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.6815569401
9506,2014-01-01,2014,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.7424254491
9507,2014-01-01,2014,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8032939434
9508,2014-01-01,2014,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.6815569401
9509,2015-01-01,2015,1900,v2x_corr,,Mid-Level Democracy Indices,Political corruption index,0.7669808125
9510,2015-01-01,2015,1900,v2x_corr,codehigh,Mid-Level Democracy Indices,Political corruption index,0.8303053379
9511,2015-01-01,2015,1900,v2x_corr,codelow,Mid-Level Democracy Indices,Political corruption index,0.7036563158
9512,1900-01-01,1900,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9513,1900-01-01,1900,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9514,1900-01-01,1900,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9515,1901-01-01,1901,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9516,1901-01-01,1901,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9517,1901-01-01,1901,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9518,1902-01-01,1902,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9519,1902-01-01,1902,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9520,1902-01-01,1902,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9521,1903-01-01,1903,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9522,1903-01-01,1903,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9523,1903-01-01,1903,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9524,1904-01-01,1904,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9525,1904-01-01,1904,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9526,1904-01-01,1904,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9527,1905-01-01,1905,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9528,1905-01-01,1905,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9529,1905-01-01,1905,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9530,1906-01-01,1906,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9531,1906-01-01,1906,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9532,1906-01-01,1906,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9533,1907-01-01,1907,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9534,1907-01-01,1907,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9535,1907-01-01,1907,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9536,1908-01-01,1908,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9537,1908-01-01,1908,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9538,1908-01-01,1908,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9539,1909-01-01,1909,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9540,1909-01-01,1909,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9541,1909-01-01,1909,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9542,1910-01-01,1910,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9543,1910-01-01,1910,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9544,1910-01-01,1910,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9545,1911-01-01,1911,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9546,1911-01-01,1911,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9547,1911-01-01,1911,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9548,1912-01-01,1912,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9549,1912-01-01,1912,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9550,1912-01-01,1912,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9551,1913-01-01,1913,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9552,1913-01-01,1913,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9553,1913-01-01,1913,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9554,1914-01-01,1914,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9555,1914-01-01,1914,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9556,1914-01-01,1914,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9557,1915-01-01,1915,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9558,1915-01-01,1915,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9559,1915-01-01,1915,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9560,1916-01-01,1916,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9561,1916-01-01,1916,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9562,1916-01-01,1916,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9563,1917-01-01,1917,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9564,1917-01-01,1917,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9565,1917-01-01,1917,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9566,1918-01-01,1918,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9567,1918-01-01,1918,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9568,1918-01-01,1918,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9569,1919-01-01,1919,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9570,1919-01-01,1919,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9571,1919-01-01,1919,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9572,1920-01-01,1920,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9573,1920-01-01,1920,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9574,1920-01-01,1920,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9575,1921-01-01,1921,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9576,1921-01-01,1921,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9577,1921-01-01,1921,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9578,1922-01-01,1922,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9579,1922-01-01,1922,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9580,1922-01-01,1922,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9581,1923-01-01,1923,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9582,1923-01-01,1923,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9583,1923-01-01,1923,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9584,1924-01-01,1924,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9585,1924-01-01,1924,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9586,1924-01-01,1924,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9587,1925-01-01,1925,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9588,1925-01-01,1925,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9589,1925-01-01,1925,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9590,1926-01-01,1926,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9591,1926-01-01,1926,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9592,1926-01-01,1926,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9593,1927-01-01,1927,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9594,1927-01-01,1927,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9595,1927-01-01,1927,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9596,1928-01-01,1928,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9597,1928-01-01,1928,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9598,1928-01-01,1928,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9599,1929-01-01,1929,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9600,1929-01-01,1929,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9601,1929-01-01,1929,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9602,1930-01-01,1930,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9603,1930-01-01,1930,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9604,1930-01-01,1930,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9605,1931-01-01,1931,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9606,1931-01-01,1931,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9607,1931-01-01,1931,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9608,1932-01-01,1932,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9609,1932-01-01,1932,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9610,1932-01-01,1932,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9611,1933-01-01,1933,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9612,1933-01-01,1933,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9613,1933-01-01,1933,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9614,1934-01-01,1934,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9615,1934-01-01,1934,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9616,1934-01-01,1934,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9617,1935-01-01,1935,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9618,1935-01-01,1935,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9619,1935-01-01,1935,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9620,1936-01-01,1936,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9621,1936-01-01,1936,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9622,1936-01-01,1936,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9623,1937-01-01,1937,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9624,1937-01-01,1937,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9625,1937-01-01,1937,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9626,1938-01-01,1938,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9627,1938-01-01,1938,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9628,1938-01-01,1938,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9629,1939-01-01,1939,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9630,1939-01-01,1939,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9631,1939-01-01,1939,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9632,1940-01-01,1940,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9633,1940-01-01,1940,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9634,1940-01-01,1940,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9635,1941-01-01,1941,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9636,1941-01-01,1941,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9637,1941-01-01,1941,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9638,1942-01-01,1942,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9639,1942-01-01,1942,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9640,1942-01-01,1942,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9641,1943-01-01,1943,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9642,1943-01-01,1943,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9643,1943-01-01,1943,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9644,1944-01-01,1944,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9645,1944-01-01,1944,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9646,1944-01-01,1944,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9647,1945-01-01,1945,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9648,1945-01-01,1945,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9649,1945-01-01,1945,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9650,1946-01-01,1946,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9651,1946-01-01,1946,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9652,1946-01-01,1946,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9653,1947-01-01,1947,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9654,1947-01-01,1947,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9655,1947-01-01,1947,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9656,1948-01-01,1948,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9657,1948-01-01,1948,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9658,1948-01-01,1948,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9659,1949-01-01,1949,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7144087553
9660,1949-01-01,1949,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.840952158
9661,1949-01-01,1949,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5533946753
9662,1950-01-01,1950,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7561212778
9663,1950-01-01,1950,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8616482019
9664,1950-01-01,1950,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.6179136038
9665,1951-01-01,1951,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9666,1951-01-01,1951,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9667,1951-01-01,1951,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9668,1952-01-01,1952,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9669,1952-01-01,1952,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9670,1952-01-01,1952,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9671,1953-01-01,1953,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9672,1953-01-01,1953,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9673,1953-01-01,1953,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9674,1954-01-01,1954,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9675,1954-01-01,1954,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9676,1954-01-01,1954,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9677,1955-01-01,1955,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9678,1955-01-01,1955,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9679,1955-01-01,1955,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9680,1956-01-01,1956,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9681,1956-01-01,1956,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9682,1956-01-01,1956,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9683,1957-01-01,1957,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9684,1957-01-01,1957,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9685,1957-01-01,1957,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9686,1958-01-01,1958,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9687,1958-01-01,1958,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9688,1958-01-01,1958,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9689,1959-01-01,1959,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7160430551
9690,1959-01-01,1959,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8212198615
9691,1959-01-01,1959,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.587932229
9692,1960-01-01,1960,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7261861563
9693,1960-01-01,1960,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.834061861
9694,1960-01-01,1960,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.5918459296
9695,1961-01-01,1961,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7564358115
9696,1961-01-01,1961,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8532890677
9697,1961-01-01,1961,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.6327411532
9698,1962-01-01,1962,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7480893135
9699,1962-01-01,1962,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8460831642
9700,1962-01-01,1962,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.6244542003
9701,1963-01-01,1963,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7532918453
9702,1963-01-01,1963,1900,v2x_pubcorr,codehigh,Mid-Level Democracy Indices,Public sector corruption index,0.8488440514
9703,1963-01-01,1963,1900,v2x_pubcorr,codelow,Mid-Level Democracy Indices,Public sector corruption index,0.6324248314
9704,1964-01-01,1964,1900,v2x_pubcorr,,Mid-Level Democracy Indices,Public sector corruption index,0.7532918453
